registeredid,classid,studentid,paid,complete,lettergrade,numbergrade
23d66e62-e460-11e9-8430-579a550b0bdc,9092376c-e45f-11e9-a5d3-df819a275f6d,b3a5694c-e3e0-11e9-9e3c-8f2200d24d6c,t,t,B,3
23d70a84-e460-11e9-8431-7746b57bad53,9092376d-e45f-11e9-a5d4-f34093dc01d1,b3a59106-e3e0-11e9-9e3d-e3331500e5aa,f,t,F,0
23d7a6ba-e460-11e9-8432-77099e39c28c,9092376e-e45f-11e9-a5d5-cbb725695474,b3a5b80c-e3e0-11e9-9e3e-23d58b435a9a,t,t,A,4
23d842e6-e460-11e9-8433-7bdce28e28ce,9092d3fc-e45f-11e9-a5d6-b3293c67f69a,b3a5df12-e3e0-11e9-9e3f-37b8667b7ed3,t,t,A,4
23d8df1c-e460-11e9-8434-5b537a695ee9,90936fec-e45f-11e9-a5d7-93f5220b1d89,b3a5df13-e3e0-11e9-9e40-37eb87b84bf1,f,t,D,1
23d97b52-e460-11e9-8435-f70377ad3fc6,90940c18-e45f-11e9-a5d8-53139643cc59,b3a60622-e3e0-11e9-9e41-9f862673a1ba,t,t,C,2
23d97b53-e460-11e9-8436-4f93a8c4dc93,9094a83a-e45f-11e9-a5d9-6bf973aeed87,b3a62d28-e3e0-11e9-9e42-3f71e52891ec,f,t,C,2
23da1788-e460-11e9-8437-770cf4d16dba,9095448e-e45f-11e9-a5da-efea8b1f1b0e,b3a65410-e3e0-11e9-9e43-7323a67f3d10,f,t,A,4
23dab3c8-e460-11e9-8438-a3eb34698f07,9095448f-e45f-11e9-a5db-cb5c64763b1b,b3a67b20-e3e0-11e9-9e44-e31fb34171a6,t,t,F,0
23db4ffe-e460-11e9-8439-578b9e088a26,9095e0ba-e45f-11e9-a5dc-2b481f1c6e18,b3a6a230-e3e0-11e9-9e45-7bba3fb0d5da,f,t,D,1
23dbeb3a-e460-11e9-843a-b72365567af5,90967cf0-e45f-11e9-a5dd-474c9c83a0fa,b3a6c936-e3e0-11e9-9e46-3b76b55c1964,f,t,F,0
23dbeb3b-e460-11e9-843b-cbfc257a0d5a,9097193a-e45f-11e9-a5de-4b26088913b0,b3a6efb0-e3e0-11e9-9e47-2f6518167463,f,t,D,1
23dbeb3c-e460-11e9-843c-330d34678dc4,9097b688-e45f-11e9-a5df-8b9c6c4a8170,b3a716b6-e3e0-11e9-9e48-23467ba4cc92,f,t,C,2
23dc881a-e460-11e9-843d-6300082f31d1,909852be-e45f-11e9-a5e0-e32ca09355f1,b3a716b7-e3e0-11e9-9e49-7f20ca914370,f,t,F,0
23dd2360-e460-11e9-843e-07545361463b,9098eef4-e45f-11e9-a5e1-7f901bbc373e,b3a73dbc-e3e0-11e9-9e4a-27807822b012,t,t,D,1
23ddc0d6-e460-11e9-843f-93eacf28f567,90998b2a-e45f-11e9-a5e2-83bc4f03ca80,b3a764c2-e3e0-11e9-9e4b-3fbbffadffa8,t,t,B,3
23de5d0c-e460-11e9-8440-eb74bc9ff873,909a262a-e45f-11e9-a5e3-3f4da4994f22,b3a78bd2-e3e0-11e9-9e4c-732cdc6c2c66,t,t,B,3
23def942-e460-11e9-8441-3361a14d4ab3,909ac3a0-e45f-11e9-a5e4-2fd446b8b5a5,b3a7b38c-e3e0-11e9-9e4d-2b0b33e8c295,f,t,D,1
23def943-e460-11e9-8442-dbbdc06bf058,909ac3a1-e45f-11e9-a5e5-d7f869034d80,b3a7d9e8-e3e0-11e9-9e4e-f345bac6a3a6,f,t,A,4
23def944-e460-11e9-8443-93d2b75fe0aa,909b5fcc-e45f-11e9-a5e6-539fd89cc56f,b3a801ac-e3e0-11e9-9e4f-fb6bccd70270,t,t,B,3
23def945-e460-11e9-8444-736c137a367c,909bfc02-e45f-11e9-a5e7-e31f641707ba,b3a828b2-e3e0-11e9-9e50-873ffdde7d4e,f,t,B,3
23df94ce-e460-11e9-8445-6b295b415a61,909c9838-e45f-11e9-a5e8-1b5a6b14cdaf,b3a84f04-e3e0-11e9-9e51-f3e97b9423ba,f,t,D,1
23df94cf-e460-11e9-8446-538047bd7f41,909d33a6-e45f-11e9-a5e9-cfc31d0260c7,b3a87628-e3e0-11e9-9e52-170dbeeab304,f,t,F,0
23df94d0-e460-11e9-8447-e7fe10bb1631,909dd0ae-e45f-11e9-a5ea-4f87790d4cdf,b3a89d1a-e3e0-11e9-9e53-3f9b4eb0e687,t,t,A,4
23df94d1-e460-11e9-8448-8fbf97296c6f,909e6b9a-e45f-11e9-a5eb-ff6999a51a4c,b3a8c42a-e3e0-11e9-9e54-5b2a5d36c953,f,t,A,4
23df94d2-e460-11e9-8449-4780585c258d,909f091a-e45f-11e9-a5ec-cba662ec12e6,b3a8c42b-e3e0-11e9-9e55-d76dd89ed2af,t,t,A,4
23e030fa-e460-11e9-844a-eb8eae53e4f2,909fa406-e45f-11e9-a5ed-8f3eda190e54,b3a8ebb2-e3e0-11e9-9e56-7b4cba69976f,t,t,D,1
23e030fb-e460-11e9-844b-47e50d44546a,90a04050-e45f-11e9-a5ee-fbd249f0b54a,b3a912c2-e3e0-11e9-9e57-13fc2f3ea85a,f,t,D,1
23e030fc-e460-11e9-844c-370f82713bee,90a0ddb2-e45f-11e9-a5ef-7382be086fdc,b3a9393c-e3e0-11e9-9e58-33299087076b,t,t,A,4
23e030fd-e460-11e9-844d-fb52cc26d256,90a0ddb3-e45f-11e9-a5f0-2771bd6c1dcb,b3a9604c-e3e0-11e9-9e59-8ffbbf815b19,f,t,A,4
23e0cd76-e460-11e9-844e-9b515eaf4609,90a178b2-e45f-11e9-a5f1-0bb63c50fce9,b3a98752-e3e0-11e9-9e5a-cfc0aac279a8,f,t,B,3
23e0cd77-e460-11e9-844f-4bae63f4ccd5,90a2161e-e45f-11e9-a5f2-b781cd6afceb,b3a9aeee-e3e0-11e9-9e5b-c3ff03c4a489,t,t,A,4
23e168ee-e460-11e9-8450-8f1035808b13,90a2b254-e45f-11e9-a5f3-0b06449e246c,b3a9d572-e3e0-11e9-9e5c-d745702fe12a,t,t,A,4
23e20510-e460-11e9-8451-734612f1cae9,90a34e94-e45f-11e9-a5f4-fb2744563cea,b3a9d573-e3e0-11e9-9e5d-570bb34c8ac7,f,t,C,2
23e33eb2-e460-11e9-8452-bbca87f3b63c,90a3eac0-e45f-11e9-a5f5-338968484139,b3aa2392-e3e0-11e9-9e5e-a32f863b0220,t,t,C,2
23e33eb3-e460-11e9-8453-efbf6ca5e6f5,90a3eac1-e45f-11e9-a5f6-1ba471c4177c,b3aa2393-e3e0-11e9-9e5f-df1f2c02dbf2,t,t,D,1
23e3daf2-e460-11e9-8454-eb794881445e,90a4861a-e45f-11e9-a5f7-dfbd0ad9b61e,b3aa4b10-e3e0-11e9-9e60-2b8c8e03320e,f,t,F,0
23e4771e-e460-11e9-8455-8b06bbc6d283,90a521f6-e45f-11e9-a5f8-732a973bef12,b3aa7216-e3e0-11e9-9e61-3371b7fe1d59,t,t,D,1
23e5135e-e460-11e9-8456-9ff3bf7cff3f,90a5bf62-e45f-11e9-a5f9-237416ec2088,b3aa9926-e3e0-11e9-9e62-5fa9923a6614,f,t,C,2
23e5135f-e460-11e9-8457-5f15cb8a01b1,90a65ba2-e45f-11e9-a5fa-4f13c9e70c80,b3aac02c-e3e0-11e9-9e63-3b21987cb232,t,t,D,1
23e51360-e460-11e9-8458-b7ede5a8c48f,90a6f6a2-e45f-11e9-a5fb-9fa8ef26213f,b3aae73c-e3e0-11e9-9e64-37f6d89a108e,t,t,C,2
23e51361-e460-11e9-8459-07a8fa85f5f8,90a79404-e45f-11e9-a5fc-879b8ad181b9,b3ab0dca-e3e0-11e9-9e65-7bbb864da85c,t,t,F,0
23e5aeb8-e460-11e9-845a-df74e2016127,90a8303a-e45f-11e9-a5fd-af736341934a,b3ab0dcb-e3e0-11e9-9e66-3b5497844af9,f,t,D,1
23e5aeb9-e460-11e9-845b-efbeb7c4ea99,90a8cb9e-e45f-11e9-a5fe-fbadbd9d0689,b3ab3548-e3e0-11e9-9e67-57d8621b46b5,f,t,C,2
23e5aeba-e460-11e9-845c-a79f00dabc81,90a967ca-e45f-11e9-a5ff-0b1c3521e535,b3ab5c58-e3e0-11e9-9e68-73b453d6dd5f,f,t,F,0
23e5aebb-e460-11e9-845d-63c11c8175ae,90aa039c-e45f-11e9-a600-830498ad5eb1,b3ab835e-e3e0-11e9-9e69-7739428fdba3,f,t,A,4
23e64a62-e460-11e9-845e-5f9141e012b6,90aaa108-e45f-11e9-a601-2730ff625349,b3abaabe-e3e0-11e9-9e6a-3b7a943cd356,t,t,F,0
23e64a63-e460-11e9-845f-e7a2e53852a9,90ab3d48-e45f-11e9-a602-738e79695548,b3abd174-e3e0-11e9-9e6b-8f0640421c2d,t,t,D,1
23e64a64-e460-11e9-8460-8b3854166aa7,90ab3d49-e45f-11e9-a603-27312a907e6f,b3abd175-e3e0-11e9-9e6c-07106e0e053a,t,t,F,0
23e64a65-e460-11e9-8461-3b421a603b1c,90abd82a-e45f-11e9-a604-a345d1f55bbb,b3abf87a-e3e0-11e9-9e6d-e3c0901a4381,f,t,F,0
23e64a66-e460-11e9-8462-4b41a2218545,90abd82b-e45f-11e9-a605-37a1d712c0fe,b3ac1f8a-e3e0-11e9-9e6e-bb2cef3c4d76,f,t,F,0
23e6e77e-e460-11e9-8463-2b48927ab87c,90abd82c-e45f-11e9-a606-d39d08e7397d,b3ac469a-e3e0-11e9-9e6f-2f79ba2c0012,t,t,A,4
23e6e77f-e460-11e9-8464-0747e528cf6b,90ac749c-e45f-11e9-a607-4fdbbb019ba6,b3ac6d96-e3e0-11e9-9e70-57bdc47c26d2,t,t,A,4
23e6e780-e460-11e9-8465-8b24b9ae76d8,90ad11e0-e45f-11e9-a608-23ce904c551f,b3ac94a6-e3e0-11e9-9e71-a72c26de27b7,t,t,C,2
23e6e781-e460-11e9-8466-3f30e23b75a3,90adae16-e45f-11e9-a609-67eef52c3c97,b3ac469a-e3e0-11e9-9e6f-2f79ba2c0012,t,t,B,3
23e6e782-e460-11e9-8467-97bde2ad2021,90ae4916-e45f-11e9-a60a-7f2d66cc4f3b,b3ac469a-e3e0-11e9-9e6f-2f79ba2c0012,t,t,C,2
